fg_product_code,fg_type,fg_name,fg_product_sys_id,input_product_code,input_type,input_product_sys_id,ratio,unit_cost_dipakai_engine,unit_cost_seharusnya,status_cost_hulu,understatement_baris
CSTPTY2606004233,PTY,PTY 165/72/RND/DSD/NI/DH/N/1/Z,32577,CSTPOY2606003148,POY,3235,1,1,2.997683,CALCULATED,1.997683
CSTPTY2606004369,PTY,PTY 165/72/RND/DSD/NI/SH/N/2/SZ,32713,CSTPOY2606003148,POY,3235,1,1,2.997683,CALCULATED,1.997683
CSTPTY2606003758,PTY,PTY 165/72/RND/DSD/LIM/SH/N/2/SZ,32102,CSTPOY2606003148,POY,3235,1,1,2.997683,CALCULATED,1.997683
CSTATY2606000160,ATY,ATY 1500/288/TBL/DBR/NIM/DH/N/1/Z,23357,CSTPOY2606003074,POY,3161,1,1,2.997668,CALCULATED,1.997668
CSTPTY2606004141,PTY,PTY 450/144/TBL/DBR/NI/DH/N/1/S,32485,CSTPOY2606003074,POY,3161,1,1,2.997668,CALCULATED,1.997668
CSTPTY2606004142,PTY,PTY 450/144/TBL/DBR/NI/DH/N/1/S,32486,CSTPOY2606003061,POY,3148,1,1,2.997668,CALCULATED,1.997668
CSTPTY2606005710,PTY,PTY 200/36/RND/DSD/LIM/DH/N/1/Z,33767,CSTPOY2606003692,POY,3779,1,1,2.997663,CALCULATED,1.997663
CSTPTY2606005709,PTY,PTY 200/36/RND/DSD/LIM/DH/N/1/Z,33766,CSTPOY2606003693,POY,3780,1,1,2.997663,CALCULATED,1.997663
CSTPTY2606001334,PTY,PTY 160/48/RND/DSD/HIM/LTDH/N/1/Z,9221,CSTPOY2606001550,POY,1637,1,1,2.997518,CALCULATED,1.997518
CSTPTY2606003987,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32331,CSTPOY2606002394,POY,2481,1,1,2.997513,CALCULATED,1.997513
CSTPTY2606003998,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32342,CSTPOY2606002398,POY,2485,1,1,2.997410,CALCULATED,1.997410
CSTPTY2606004040,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32384,CSTPOY2606001964,POY,2051,1,1,2.997339,CALCULATED,1.997339
CSTPTY2606004059,PTY,PTY 300/96/RND/DBR/LIM/DH/N/3/ZSZ,32403,CSTPOY2606002772,POY,2859,1,1,2.997339,CALCULATED,1.997339
CSTPTY2606000957,PTY,PTY 160/48/RND/DSD/NI/DH/N/1/Z,8844,CSTPOY2606001547,POY,1634,1,1,2.997319,CALCULATED,1.997319
CSTPTY2606002606,PTY,PTY 1800/576/RND/DSD-DSD/HIM/DH/N/1/Z,27701,CSTPTY2606003216,PTY,31500,1,1,2.997133,CALCULATED,1.997133
CSTPTY2606004055,PTY,PTY 300/96/RND/DBR/LIM/DH/N/3/ZSZ,32399,CSTPOY2606002780,POY,2867,1,1,2.997030,CALCULATED,1.997030
CSTPTY2606003263,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31547,CSTPOY2606002182,POY,2269,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003268,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31552,CSTPOY2606002177,POY,2264,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003261,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31545,CSTPOY2606002184,POY,2271,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003286,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31570,CSTPOY2606002133,POY,2220,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003335,PTY,PTY 300/144/TBL/DBR/NI/ACDH/DP/1/S,31619,CSTPOY2606002112,POY,2199,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003271,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31555,CSTPOY2606002174,POY,2261,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003270,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31554,CSTPOY2606002175,POY,2262,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003265,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31549,CSTPOY2606002180,POY,2267,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003264,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31548,CSTPOY2606002181,POY,2268,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606004528,PTY,PTY 300/144/TBL/DBR/IM/DH/N/4/SSSS,32872,CSTPOY2606002112,POY,2199,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003266,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31550,CSTPOY2606002179,POY,2266,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606004542,PTY,PTY 300/144/TBL/DBR/LIM/DH/N/4/SSSS,32886,CSTPOY2606002112,POY,2199,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003287,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31571,CSTPOY2606002132,POY,2219,1,1,2.996937,CALCULATED,1.996937
CSTATY2606000070,ATY,ATY 1500/720/TBL/DBR/NIM/DH/N/1/Z,23214,CSTPOY2606002155,POY,2242,1,1,2.996937,CALCULATED,1.996937
CSTATY2606000069,ATY,ATY 1500/720/TBL/DBR/NIM/DH/N/1/Z,23213,CSTPOY2606002157,POY,2244,1,1,2.996937,CALCULATED,1.996937
CSTATY2606000068,ATY,ATY 1500/720/TBL/DBR/NIM/DH/N/1/Z,23212,CSTPOY2606002156,POY,2243,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003307,PTY,PTY 300/144/TBL/DBR/LIM/SH/N/4/SSSS,31591,CSTPOY2606002127,POY,2214,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003278,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31562,CSTPOY2606002167,POY,2254,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606005694,PTY,PTY 300/144/TBL/DBR/LIM/SH/N/2/SS,33751,CSTPOY2606002112,POY,2199,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003272,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31556,CSTPOY2606002173,POY,2260,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003277,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31561,CSTPOY2606002168,POY,2255,1,1,2.996937,CALCULATED,1.996937
CSTPTY2606003960,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32304,CSTPOY2606001948,POY,2035,1,1,2.996824,CALCULATED,1.996824
CSTPTY2606002057,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9944,CSTPOY2606001976,POY,2063,1,1,2.996824,CALCULATED,1.996824
CSTATY2606000117,ATY,ATY 1800/720/RND/DBR/NIM/DH/N/1/Z,23261,CSTPOY2606002768,POY,2855,1,1,2.996824,CALCULATED,1.996824
CSTPTY2606001322,PTY,PTY 160/48/RND/DSD/HIM/DH/N/2/SZ,9209,CSTPOY2606001527,POY,1614,1,1,2.996821,CALCULATED,1.996821
CSTPTY2606001324,PTY,PTY 160/48/RND/DSD/HIM/LTDH/N/1/Z,9211,CSTPOY2606001527,POY,1614,1,1,2.996821,CALCULATED,1.996821
CSTPTY2606001318,PTY,PTY 160/48/RND/DSD/HIM/DH/N/1/Z,9205,CSTPOY2606001527,POY,1614,1,1,2.996821,CALCULATED,1.996821
CSTPTY2606003894,PTY,PTY 160/48/RND/DSD/NI/DH/N/1/S,32238,CSTPOY2606001527,POY,1614,1,1,2.996821,CALCULATED,1.996821
CSTPTY2606003889,PTY,PTY 160/48/RND/DSD/IM/RWLTDH/N/1/Z,32233,CSTPOY2606001527,POY,1614,1,1,2.996821,CALCULATED,1.996821
CSTPTY2606004969,PTY,PTY 320/96/RND/DSD/NI/DH/N/1/S,33465,CSTPOY2606001527,POY,1614,1,1,2.996821,CALCULATED,1.996821
CSTPTY2606000950,PTY,PTY 160/48/RND/DSD/NI/DH/N/1/Z,8837,CSTPOY2606001527,POY,1614,1,1,2.996821,CALCULATED,1.996821
CSTPTY2606003348,PTY,PTY 160/48/RND/DSD/HIM/RWLTDH/N/1/Z,31632,CSTPOY2606001527,POY,1614,1,1,2.996821,CALCULATED,1.996821
CSTPTY2606002153,PTY,PTY 160/48/RND/DSD/LIM/DH/N/1/Z,10040,CSTPOY2606001527,POY,1614,1,1,2.996821,CALCULATED,1.996821
CSTPTY2606001669,PTY,PTY 160/48/RND/DSD/IM/LTDH/N/1/Z,9556,CSTPOY2606001527,POY,1614,1,1,2.996821,CALCULATED,1.996821
CSTPTY2606000565,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8452,CSTPOY2606000898,POY,985,1,1,2.996803,CALCULATED,1.996803
CSTPTY2606004743,PTY,PTY 190/288/RND/DSD/LIM/DH/N/1/Z,33087,CSTPOY2606002819,POY,2906,1,1,2.996797,CALCULATED,1.996797
CSTPTY2606004594,PTY,PTY 480/216/TBL/DBR/LIM/GTDH/N/1/S,32938,CSTPOY2606002926,POY,3013,1,1,2.996772,CALCULATED,1.996772
CSTPTY2606003429,PTY,PTY 480/216/TBL/DBR/IM/DH/N/1/S,31773,CSTPOY2606002926,POY,3013,1,1,2.996772,CALCULATED,1.996772
CSTPTY2606003584,PTY,PTY 480/216/TBL/DBR/NI/DH/N/1/S,31928,CSTPOY2606002926,POY,3013,1,1,2.996772,CALCULATED,1.996772
CSTPTY2606004632,PTY,PTY 480/216/TBL/DBR/LIM/GTDH/N/1/S,32976,CSTPOY2606002910,POY,2997,1,1,2.996669,CALCULATED,1.996669
CSTPTY2606003759,PTY,PTY 165/72/RND/DSD/LIM/SH/N/2/SZ,32103,CSTPOY2606003146,POY,3233,1,1,2.996587,CALCULATED,1.996587
CSTPTY2606004234,PTY,PTY 165/72/RND/DSD/NI/DH/N/1/Z,32578,CSTPOY2606003146,POY,3233,1,1,2.996587,CALCULATED,1.996587
CSTPTY2606004050,PTY,PTY 300/96/RND/DBR/LIM/DH/N/3/ZSZ,32394,CSTPOY2606002767,POY,2854,1,1,2.996516,CALCULATED,1.996516
CSTPTY2606003344,PTY,PTY 300/96/TBL/DBR/NI/SH/N/4/SSSS/HUSKY,31628,CSTPOY2606001935,POY,2022,1,1,2.996516,CALCULATED,1.996516
CSTPTY2606003407,PTY,PTY 300/96/TBL/DBR/LIM/HSSH/N/4/SSSS/SHRIVEL,31751,CSTPOY2606001935,POY,2022,1,1,2.996516,CALCULATED,1.996516
CSTPTY2606003926,PTY,PTY 300/96/TBL/DBR/NI/ACDH/DP/1/S,32270,CSTPOY2606001935,POY,2022,1,1,2.996516,CALCULATED,1.996516
CSTPTY2606004555,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32899,CSTPOY2606001935,POY,2022,1,1,2.996516,CALCULATED,1.996516
CSTPTY2606003944,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32288,CSTPOY2606001935,POY,2022,1,1,2.996516,CALCULATED,1.996516
CSTPTY2606002088,PTY,PTY 300/144/RND/DBR/LIM/DH/N/1/Z,9975,CSTPOY2606002411,POY,2498,1,1,2.996381,CALCULATED,1.996381
CSTPTY2606004103,PTY,PTY 300/144/RND/DBR/SIM/DH/N/4/ZZZZ,32447,CSTPOY2606002411,POY,2498,1,1,2.996381,CALCULATED,1.996381
CSTPTY2606004458,PTY,PTY 300/144/RND/DBR/NI/DH/N/1/S,32802,CSTPOY2606002411,POY,2498,1,1,2.996381,CALCULATED,1.996381
CSTPTY2606003284,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31568,CSTPOY2606002411,POY,2498,1,1,2.996381,CALCULATED,1.996381
CSTPTY2606003297,PTY,PTY 300/144/RND/DBR/NI/DH/N/1/Z,31581,CSTPOY2606002411,POY,2498,1,1,2.996381,CALCULATED,1.996381
CSTPTY2606003302,PTY,PTY 300/144/TBL/DBR/LIM/SH/N/4/SSSS,31586,CSTPOY2606002411,POY,2498,1,1,2.996381,CALCULATED,1.996381
CSTPTY2606004575,PTY,PTY 480/216/TBL/DBR/LIM/GTDH/N/1/S,32919,CSTPOY2606002965,POY,3052,1,1,2.996361,CALCULATED,1.996361
CSTPTY2606002967,PTY,PTY 150/36/RND/DSD/NI/DH/N/1/Z,30357,CSTPOY2606000301,POY,388,1,1,2.996306,CALCULATED,1.996306
CSTPTY2606003616,PTY,PTY 190/288/RND/DSD/LIM/DH/N/1/S,31960,CSTPOY2606002815,POY,2902,1,1,2.996298,CALCULATED,1.996298
CSTPTY2606004736,PTY,PTY 190/288/RND/DSD/LIM/DH/N/1/Z,33080,CSTPOY2606002815,POY,2902,1,1,2.996298,CALCULATED,1.996298
CSTPTY2606003236,PTY,PTY 190/288/RND/DSD/NI/DH/N/1/S,31520,CSTPOY2606002815,POY,2902,1,1,2.996298,CALCULATED,1.996298
CSTPTY2606003964,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32308,CSTPOY2606002455,POY,2542,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606003965,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32309,CSTPOY2606002454,POY,2541,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606003968,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32312,CSTPOY2606002450,POY,2537,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606003996,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32340,CSTPOY2606002401,POY,2488,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606004107,PTY,PTY 1200/576/RND/DBR/SIM/ACDH/ST/1/Z,32451,CSTPOY2606002442,POY,2529,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606004108,PTY,PTY 1200/576/RND/DBR/SIM/ACDH/ST/1/Z,32452,CSTPOY2606002441,POY,2528,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606004111,PTY,PTY 1200/576/RND/DBR/SIM/ACDH/ST/1/Z,32455,CSTPOY2606002401,POY,2488,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606004457,PTY,PTY 300/144/RND/DBR/NI/DH/N/1/S,32801,CSTPOY2606002401,POY,2488,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606003977,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32321,CSTPOY2606002441,POY,2528,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606004100,PTY,PTY 300/144/RND/DBR/SIM/DH/N/4/ZZZZ,32444,CSTPOY2606002401,POY,2488,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606004711,PTY,PTY 300/144/RND/DBR/LIM/DH/SN/2/SS,33055,CSTPOY2606002428,POY,2515,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606003976,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32320,CSTPOY2606002442,POY,2529,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606004001,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32345,CSTPOY2606002393,POY,2480,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606003975,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32319,CSTPOY2606002443,POY,2530,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606003295,PTY,PTY 300/144/RND/DBR/NI/DH/N/1/Z,31579,CSTPOY2606002401,POY,2488,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606004689,PTY,PTY 300/144/RND/DBR/LIM/ACDH/SN/2/SS,33033,CSTPOY2606002428,POY,2515,1,1,2.996175,CALCULATED,1.996175
CSTPTY2606006337,PTY,PTY 300/96/TBL/DBR/NI/ACDH/PP/2/SZ,34402,CSTPOY2606001960,POY,2047,1,1,2.996001,CALCULATED,1.996001
CSTPTY2606003235,PTY,PTY 190/288/RND/DSD/NI/DH/N/1/S,31519,CSTPOY2606002806,POY,2893,1,1,2.995998,CALCULATED,1.995998
CSTPTY2606003463,PTY,PTY 480/216/TBL/DBR/IM/DH/N/1/S,31807,CSTPOY2606003011,POY,3098,1,1,2.995951,CALCULATED,1.995951
CSTPTY2606003280,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31564,CSTPOY2606002164,POY,2251,1,1,2.995908,CALCULATED,1.995908
CSTPTY2606002342,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/S,10229,CSTPOY2606001924,POY,2011,1,1,2.995796,CALCULATED,1.995796
CSTPTY2606002065,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9952,CSTPOY2606001983,POY,2070,1,1,2.995796,CALCULATED,1.995796
CSTPTY2606002041,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9928,CSTPOY2606001924,POY,2011,1,1,2.995796,CALCULATED,1.995796
CSTPTY2606003458,PTY,PTY 480/216/TBL/DBR/IM/DH/N/1/S,31802,CSTPOY2606003017,POY,3104,1,1,2.995439,CALCULATED,1.995439
CSTPTY2606003862,PTY,PTY 160/48/RND/DSD/NI/LTDH/SN/1/Z,32206,CSTPOY2606001533,POY,1620,1,1,2.995428,CALCULATED,1.995428
CSTPTY2606001328,PTY,PTY 160/48/RND/DSD/HIM/LTDH/N/1/Z,9215,CSTPOY2606001533,POY,1620,1,1,2.995428,CALCULATED,1.995428
CSTPTY2606000944,PTY,PTY 160/48/RND/DSD/NI/DH/N/1/Z,8831,CSTPOY2606001533,POY,1620,1,1,2.995428,CALCULATED,1.995428
CSTPTY2606001380,PTY,PTY 160/48/RND/DSD/IM/DH/N/1/Z/RW,9267,CSTPOY2606001533,POY,1620,1,1,2.995428,CALCULATED,1.995428
CSTPTY2606003320,PTY,PTY 300/144/TBL/DBR/LIM/SH/N/4/SSSS,31604,CSTPOY2606002099,POY,2186,1,1,2.995084,CALCULATED,1.995084
CSTPTY2606005688,PTY,PTY 300/144/TBL/DBR/HIM/DH/N/4/SSSS,33745,CSTPOY2606002099,POY,2186,1,1,2.995084,CALCULATED,1.995084
CSTPTY2606003288,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/Z,31572,CSTPOY2606002099,POY,2186,1,1,2.995084,CALCULATED,1.995084
CSTPTY2606002480,PTY,PTY 300/144/TBL/DBR/LIM/SH/T3/4/SSSS,10367,CSTPOY2606002099,POY,2186,1,1,2.995084,CALCULATED,1.995084
CSTPTY2606003949,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32293,CSTPOY2606001947,POY,2034,1,1,2.995076,CALCULATED,1.995076
CSTPTY2606002073,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9960,CSTPOY2606001947,POY,2034,1,1,2.995076,CALCULATED,1.995076
CSTPTY2606001779,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/Z,9666,CSTPOY2606001947,POY,2034,1,1,2.995076,CALCULATED,1.995076
CSTPTY2606003938,PTY,PTY 300/96/TBL/DBR/NI/ACDH/DP/1/S,32282,CSTPOY2606001947,POY,2034,1,1,2.995076,CALCULATED,1.995076
CSTPTY2606006364,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/4/2Z2S,34429,CSTPOY2606001947,POY,2034,1,1,2.995076,CALCULATED,1.995076
CSTPTY2606001798,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/Z,9685,CSTPOY2606001997,POY,2084,1,1,2.994870,CALCULATED,1.994870
CSTPTY2606004308,PTY,PTY 300/96/TBL/DBR/NI/DH/N/3/ZSZ,32652,CSTPOY2606001997,POY,2084,1,1,2.994870,CALCULATED,1.994870
CSTPTY2606004047,PTY,PTY 300/96/RND/DBR/LIM/DH/N/3/ZSZ,32391,CSTPOY2606002785,POY,2872,1,1,2.994870,CALCULATED,1.994870
CSTPTY2606000073,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7960,CSTPOY2606000678,POY,765,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000639,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8526,CSTPOY2606001025,POY,1112,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000457,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8344,CSTPOY2606000707,POY,794,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000650,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8537,CSTPOY2606001045,POY,1132,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000254,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8141,CSTPOY2606001373,POY,1460,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606005948,PTY,PTY 150/48/RND/DSD/HIM/GTDH/N/1/Z,34013,CSTPOY2606001357,POY,1444,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606005947,PTY,PTY 150/48/RND/DSD/HIM/GTDH/N/1/Z,34012,CSTPOY2606001358,POY,1445,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000247,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8134,CSTPOY2606001366,POY,1453,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000621,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8508,CSTPOY2606000991,POY,1078,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000687,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8574,CSTPOY2606001115,POY,1202,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606001942,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9829,CSTPOY2606001262,POY,1349,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606001940,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9827,CSTPOY2606001259,POY,1346,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606001915,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ-for Marioneete,9802,CSTPOY2606001105,POY,1192,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606001900,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9787,CSTPOY2606000912,POY,999,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606001898,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9785,CSTPOY2606000910,POY,997,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000468,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8355,CSTPOY2606000754,POY,841,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000253,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8140,CSTPOY2606001372,POY,1459,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606001953,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9840,CSTPOY2606001301,POY,1388,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606001948,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9835,CSTPOY2606001296,POY,1383,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606001947,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9834,CSTPOY2606001295,POY,1382,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000638,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8525,CSTPOY2606001024,POY,1111,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000188,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8075,CSTPOY2606001131,POY,1218,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000593,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8480,CSTPOY2606000960,POY,1047,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000122,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8009,CSTPOY2606000938,POY,1025,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000246,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8133,CSTPOY2606001365,POY,1452,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000469,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8356,CSTPOY2606000755,POY,842,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000594,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8481,CSTPOY2606000961,POY,1048,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000693,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8580,CSTPOY2606001121,POY,1208,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000691,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8578,CSTPOY2606001119,POY,1206,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000614,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8501,CSTPOY2606000981,POY,1068,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606005954,PTY,PTY 150/48/RND/DSD/HIM/GTDH/N/1/Z,34019,CSTPOY2606001351,POY,1438,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000804,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8691,CSTPOY2606001256,POY,1343,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000615,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8502,CSTPOY2606000982,POY,1069,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606000189,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8076,CSTPOY2606001132,POY,1219,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606001954,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9841,CSTPOY2606001302,POY,1389,1,1,2.994817,CALCULATED,1.994817
CSTPTY2606003950,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32294,CSTPOY2606001952,POY,2039,1,1,2.994767,CALCULATED,1.994767
CSTATY2606000088,ATY,ATY 2000/576/TBL/DBR/NIM/DH/N/1/Z,23232,CSTPOY2606001952,POY,2039,1,1,2.994767,CALCULATED,1.994767
CSTPTY2606001795,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/Z,9682,CSTPOY2606001952,POY,2039,1,1,2.994767,CALCULATED,1.994767
CSTPTY2606003937,PTY,PTY 300/96/TBL/DBR/NI/ACDH/DP/1/S,32281,CSTPOY2606001952,POY,2039,1,1,2.994767,CALCULATED,1.994767
CSTPTY2606003618,PTY,PTY 190/288/RND/DSD/LIM/DH/N/1/S,31962,CSTPOY2606002813,POY,2900,1,1,2.994600,CALCULATED,1.994600
CSTPTY2606003767,PTY,PTY 190/288/RND/DSD/NI/DH/N/1/Z,32111,CSTPOY2606002813,POY,2900,1,1,2.994600,CALCULATED,1.994600
CSTPTY2606004737,PTY,PTY 190/288/RND/DSD/LIM/DH/N/1/Z,33081,CSTPOY2606002813,POY,2900,1,1,2.994600,CALCULATED,1.994600
CSTPTY2606003239,PTY,PTY 190/288/RND/DSD/NI/DH/N/1/S,31523,CSTPOY2606002813,POY,2900,1,1,2.994600,CALCULATED,1.994600
CSTPTY2606003318,PTY,PTY 300/144/TBL/DBR/LIM/SH/N/4/SSSS,31602,CSTPOY2606002102,POY,2189,1,1,2.994364,CALCULATED,1.994364
CSTPTY2606003510,PTY,PTY 300/96/TBL/DBR/NI/HSSH/N/1/S/SHRIVEL,31854,CSTPOY2606001969,POY,2056,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002052,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9939,CSTPOY2606001956,POY,2043,1,1,2.994253,CALCULATED,1.994253
