group_head_period_id,period,group_head_id,flag_valuation,flag_marketing,flag_simulation,init_val_valuation,init_val_marketing,init_val_simulation,updated_at,updated_by
638cd7da-c8a7-45dc-b910-309549c9933f,202608,87b66979-add1-409e-aaa9-1af61ed2bd09,CONS,CONS,CONS,,,,,
038d9008-e628-458e-8f22-d8da6ab61902,202608,87bb9209-fa72-4189-bdf3-19fc445bcea3,CONS,CONS,CONS,,,,,
f0ecaf07-342d-4e45-b228-38740184a6ad,202608,87c48292-8a1e-4f7d-ab1c-1db31556ebfc,CONS,CONS,CONS,,,,,
14678408-bde9-4dc1-9948-6628a24e4a97,202608,88972449-a193-4688-8082-6018b93c1464,CONS,CONS,CONS,,,,,
d653e29d-5783-48ea-96a2-219442d02746,202608,88cc233a-e6d5-4717-be14-6880cd7aee19,CONS,CONS,CONS,,,,,
d70c62bb-87e8-4a7b-a453-a228dccb807c,202608,88d4dde8-d72c-4642-8128-c30de053d91a,CONS,CONS,CONS,,,,,
70062a89-02f8-4497-95c3-651a38bc2a0a,202608,893d6ca1-7f4a-4ce7-8d2e-65b432987165,CONS,CONS,CONS,,,,,
d3a93476-6027-4861-bcd6-7aa227147c51,202608,8aca267e-2827-4a54-a6c2-0d2fb9dc86c5,CONS,CONS,CONS,,,,,
edc8afb8-9251-4889-8510-a95470bc47f0,202608,8b0cf493-7266-44db-bca0-d5dece3534d8,CONS,CONS,CONS,,,,,
a999c29c-78f5-46e6-bbde-3e866329d74c,202608,8bd24b0b-7c71-42a8-aa44-e876c6d6bf14,CONS,CONS,CONS,,,,,
2f0a31a8-c2af-4ef5-bcb2-10d87441e9f5,202608,8c8ecac0-8237-4105-93f6-08697e90f9d1,CONS,CONS,CONS,,,,,
c6ab97e7-5b58-41c1-bce4-de1d68f61959,202608,8ca1960e-9814-4861-a2eb-e56a2074c51c,CONS,CONS,CONS,,,,,
5fa20c8f-1cb3-4676-9fe4-1a20adb15cc8,202608,8cabaa6e-87df-4bc6-a0d9-f7b5cc9596a5,CONS,CONS,CONS,,,,,
48a5da80-8ecf-4ea3-ada9-0cf946abd2ca,202608,8cfcd083-c3af-4f05-91af-948619384754,CONS,CONS,CONS,,,,,
b41fa204-4b77-46b2-a542-07a1c8e17913,202608,8dbe371c-3d31-4809-b9bb-5a49fa84aa7b,CONS,CONS,CONS,,,,,
86c815b6-17e6-49d5-a3bf-7221951104fd,202608,8de58602-bf89-474f-b0a9-3cc06650a6ea,CONS,CONS,CONS,,,,,
849f1897-701c-4bc5-adfc-9d9f6284a191,202608,8ef68cad-56ba-442e-abd1-3a584986d51d,CONS,CONS,CONS,,,,,
b4154d76-05d9-493b-a34d-f562348c1fcf,202608,8f0756df-9148-4c63-b8c7-3eab620dd40d,CONS,CONS,CONS,,,,,
1e70f581-aebe-4329-b258-d68d7f925079,202608,8f3ebb7f-7946-4a2a-ac58-72c96893908b,CONS,CONS,CONS,,,,,
e0cbbc64-f47d-4a29-8701-22e3029ccf87,202608,90177c29-b28e-485a-8946-9e170a9bc40f,CONS,CONS,CONS,,,,,
2b816342-2ae7-4cd6-946d-f760b39bbab7,202608,9130650b-2542-498a-be4f-16958abb5255,CONS,CONS,CONS,,,,,
84ad7c3e-62d2-4d91-b268-5ef95c48496f,202608,937a5b79-b31f-4830-8b4a-d18028f40573,CONS,CONS,CONS,,,,,
84ee254b-db72-437a-bffe-17d70d1ca9d5,202608,93e026a0-ee95-47c5-8f28-b5614f9b92d6,CONS,CONS,CONS,,,,,
47f9bc68-7e4a-4cbf-8f78-41053df3f64f,202608,93e46c77-e76f-4f8a-92ec-e4c20ea4d309,CONS,CONS,CONS,,,,,
14f4381f-82a6-41b5-800d-33e6a22f8025,202608,9427d00b-d1e6-42f7-8288-9579be77bd68,CONS,CONS,CONS,,,,,
85693cc8-8654-43f5-8598-123da28ae47b,202608,94b21fc5-522f-4d10-8049-c68524e1e519,CONS,CONS,CONS,,,,,
ece3ffcc-785f-4d8f-8091-9c2cc845eed0,202608,94c58a48-c8d2-4056-bf2b-1ffe0687d904,CONS,CONS,CONS,,,,,
20280dfb-756f-4dfb-a85c-fa5f1b081bf6,202608,94d667e0-d81c-41af-8edc-b8e1147ae56a,CONS,CONS,CONS,,,,,
ce9d2cea-70c8-477e-aa34-e7da7dca4ca5,202608,94f065d8-48d0-4416-a9eb-69e1fff6d058,CONS,CONS,CONS,,,,,
2224fb46-a257-46f6-ac46-cad2d3342d55,202608,955f3cb0-ba60-4796-962a-5f026dabf14d,CONS,CONS,CONS,,,,,
99b8d7d5-dbf7-40a3-8dcd-16c825d05612,202608,9579fef1-7dd4-4cd6-bfdc-ed4104ea6db3,CONS,CONS,CONS,,,,,
c9ff25d2-2bb1-4156-83f0-c2b2b348cdfd,202608,969ab842-6b82-475c-b9ca-c50faf356fd5,CONS,CONS,CONS,,,,,
df36722b-471f-4f3b-9445-59b7045d09bb,202608,96e4f81b-6d96-4e2e-ba53-fc057b0f508c,CONS,CONS,CONS,,,,,
58b6414c-6fef-4693-938e-7573a53108ee,202608,97dbb00d-7e59-4a11-b070-53e7c88a724e,CONS,CONS,CONS,,,,,
0184d4b8-4f43-47a1-8b25-c417e0a7c000,202608,9803608e-5f2a-4b6a-ae2d-13997a929442,CONS,CONS,CONS,,,,,
4621088a-6e68-4d3e-96f5-e12f89ebc5ad,202608,99db419e-5ba7-4336-bc9a-66a59748296d,CONS,CONS,CONS,,,,,
3dfc5b76-f14c-49d0-8a5a-3f2774fcb24b,202608,9be4b1a2-ba8e-4f2f-9d7e-582d6735889d,CONS,CONS,CONS,,,,,
852f6569-1673-4d69-ae6b-0a239137cabd,202608,9db778d5-1bc2-4ad2-b7ee-4468c89440de,CONS,CONS,CONS,,,,,
6f32198f-b641-4ea9-aaa1-805cfa1bcdf0,202608,9ed68b21-a24f-437a-90f9-943248bb20fb,CONS,CONS,CONS,,,,,
75ca9aac-7f7f-48ff-840f-5765ed013b3f,202608,a0cffc1e-3bd7-420b-a826-d4d5d2fcb09f,CONS,CONS,CONS,,,,,
54ef4aae-5df8-4ec5-b7d5-c3a377767c21,202608,a1cd3817-af4d-44cf-a8e5-ffe114e428b9,CONS,CONS,CONS,,,,,
b1b64f68-3f5a-4552-bad1-a201f2a4ef58,202608,a20a215a-20c3-4582-8a83-aefa5ad1f634,CONS,CONS,CONS,,,,,
9e7029d5-1b1b-4ff8-a2e6-7a0886eecd03,202608,a2b58587-5046-446b-beb5-025aabe7f21d,CONS,CONS,CONS,,,,,
d0e3b305-94e6-466a-b2d0-c168a6f9f11b,202608,a392056b-b66a-44fc-aa30-d2e97efbe05d,CONS,CONS,CONS,,,,,
47c5a97a-a56a-404c-a126-6f53f423a5ff,202608,a40cd266-c83a-4e30-bdec-c92ffdea5807,CONS,CONS,CONS,,,,,
0e9f67a6-1dc4-44a0-9606-1061db20d8c9,202608,a506ee83-aeff-4dd0-b3d9-9706a9edd5fa,CONS,CONS,CONS,,,,,
257c4eb3-b673-4d59-81aa-21f17114eca8,202608,a7090180-f119-4ef0-8216-6619b162371e,CONS,CONS,CONS,,,,,
da054a6b-2de0-430a-88e1-3cb19617aaec,202608,a75f29fe-5f86-431a-8cb3-84cf4afdfd8b,CONS,CONS,CONS,,,,,
3741797a-b9a7-4421-839e-c52871e38eb8,202608,a8495860-c151-4de6-951e-6365639c7ca5,CONS,CONS,CONS,,,,,
f02774b7-8db1-472b-9b3b-168565b356d0,202608,a88e92fa-acff-4967-87cb-ada770fc820d,CONS,CONS,CONS,,,,,
d222c1fa-3bfe-4296-9d2b-92e348bc57cd,202608,a8e687db-ff67-4296-8553-a3e494417e0f,CONS,CONS,CONS,,,,,
b09fb530-d89a-4e5d-88f1-f15aee23e50c,202608,a92b5321-c7d2-434f-a003-88f0745f6673,CONS,CONS,CONS,,,,,
b6532c5c-06c1-4403-9809-64fec3f47786,202608,abe8151e-0de5-497a-93ae-77641d6f5028,CONS,CONS,CONS,,,,,
de8eeb82-5833-4921-8019-d6b7f42aa6dc,202608,ace777a1-2360-42df-8d25-3efdc64ba29a,CONS,CONS,CONS,,,,,
94f956d1-0278-40e9-8a06-d63577b15e9c,202608,adb4920c-746b-4b87-867d-c80c4c72ff8c,CONS,CONS,CONS,,,,,
81b7a017-7979-4a5f-9d0f-14b034afee74,202608,aeaf7fc6-9935-415a-a7f2-a46b60e29dad,CONS,CONS,CONS,,,,,
5cd2034f-7bc2-469a-9218-ea02023c502f,202608,af236933-d486-4001-ae2b-522307900bc1,CONS,CONS,CONS,,,,,
f8cf6497-ed3c-411b-ba31-958dfe848f2b,202608,af7df1ef-2f66-4d0d-9cf5-67bf8003846c,CONS,CONS,CONS,,,,,
69c6d812-6fc2-4ba2-9829-1be25d5cb4e2,202608,b16b6c85-8191-45cd-b24e-59d0d7d3006c,CONS,CONS,CONS,,,,,
913fdf2c-58a7-46ab-9966-16b0ea5f99bf,202608,b1818565-e165-4273-9098-4f775db0b394,CONS,CONS,CONS,,,,,
2880d587-1e27-418f-be77-6dd362d41753,202608,b2ad7f0a-7932-4865-b3b1-e92b5df191c0,CONS,CONS,CONS,,,,,
a6c7040e-173b-4ec9-afe2-eee1017f2fbf,202608,b2e74ff3-c4a7-4f18-8e37-a4002d68a738,CONS,CONS,CONS,,,,,
bd858999-3b37-4cb4-b4d0-fb964917b011,202608,b3910746-1c2a-45ef-ad75-c040e9514dfb,CONS,CONS,CONS,,,,,
673245bb-8534-478b-9526-a7e05ab4d8a6,202608,b4291ab2-28d7-41c4-8489-ce0c63f4a6ed,CONS,CONS,CONS,,,,,
d2a363c9-7b66-46f0-9328-59d7255d2d36,202608,b46c23d1-7420-41c6-9782-b3977e873253,CONS,CONS,CONS,,,,,
08e73dce-3c08-4878-9fde-675ffe30695c,202608,b59e2577-9cfe-4ec8-be2b-9f1aabf05959,CONS,CONS,CONS,,,,,
816f1465-8426-4431-ad5a-d972c91fb6fe,202608,b5e13429-f4db-45c4-8d20-e85d9fb04f37,CONS,CONS,CONS,,,,,
ef8a1b65-6eb9-4307-90df-84264fd86b30,202608,b5ea0e04-5187-41c7-a3c6-af9e10ac2457,CONS,CONS,CONS,,,,,
88df2be5-4570-4933-8aa5-0a2c0f9caca8,202608,b61e41a2-9e6b-4b8f-a04c-70dba53dbd0f,CONS,CONS,CONS,,,,,
0ed792aa-64ce-4af7-bf45-5c0131ab0846,202608,b8241328-f446-4c0f-8565-7db759799357,CONS,CONS,CONS,,,,,
a5f9c67e-7136-4b5c-a7b9-71acab46e1dc,202608,b83eea68-50a1-49a8-b586-e62659b8e0ca,CONS,CONS,CONS,,,,,
9bbfc926-8e7a-45a4-9a2d-4724e41f1ef6,202608,b86b401c-2edc-45bf-8287-b0810781ba9b,CONS,CONS,CONS,,,,,
562175e9-9933-4314-8ebc-7db7ef0da341,202608,ba047551-ad1a-4e53-b2b9-31d44979d11c,CONS,CONS,CONS,,,,,
cc90597f-cf41-4dbf-9638-899cfeff8851,202608,ba29c566-cfb6-4b54-a5d3-3fc24631e453,CONS,CONS,CONS,,,,,
ef4100a5-cd1c-40fd-a6d5-9623280976ac,202608,ba849aa2-0459-4357-b6e9-7238a280eb1d,CONS,CONS,CONS,,,,,
c477b190-b923-470f-b254-658098b14ee8,202608,ba9a8113-5ecd-4d8a-88d3-59f9cfaa2a09,CONS,CONS,CONS,,,,,
f6205575-e86d-4069-aaed-92ef4f5f2d32,202608,bbaca9b4-aff9-4894-9cc6-8127e59170c0,CONS,CONS,CONS,,,,,
7e9c0a40-3dda-4fcc-9508-c81b7dd80f99,202608,bbf07182-eddf-4626-8cd5-227d9a3d41f1,CONS,CONS,CONS,,,,,
fc91faad-a431-478e-bd02-8216e9d68f12,202608,bc7600cb-e9f9-4430-90de-7958f38f6e41,CONS,CONS,CONS,,,,,
6702525c-1e9a-4e08-b924-4e36790e84e4,202608,bd61f606-4ef7-4364-a20c-7d43b3093814,CONS,CONS,CONS,,,,,
669ea206-f7cf-476b-9aee-b1320b3c44fb,202608,bfc7e2e7-b4e1-4c70-ad2d-d2eef2770d9b,CONS,CONS,CONS,,,,,
bdd1025c-db51-4768-9a0f-a679f0e6059a,202608,c2b49b7c-c62d-4899-b120-722cc4d92d2f,CONS,CONS,CONS,,,,,
90cb06f3-dd39-461f-b093-a3f9439083ae,202608,c3585eec-ad8c-4693-bf2b-5570c9d8df90,CONS,CONS,CONS,,,,,
fcdd2f92-a3ec-4b42-9e96-71c8afb3e073,202608,c3b78408-4ceb-4db9-953a-15a4802cd7bd,CONS,CONS,CONS,,,,,
347ceeff-1e51-45ab-9f84-5786efa5477b,202608,c47f1eb0-b532-4067-9592-759968d38dcc,CONS,CONS,CONS,,,,,
eb3ed620-dbbb-4813-bec0-bea49568f20d,202608,c4a960aa-c4a7-4d14-b03b-156ea1d6f030,CONS,CONS,CONS,,,,,
e2abef2d-cce8-4da1-8958-fd8b7ab4ac06,202608,c710ca78-3f49-4f1f-8a69-15da6abe0e7a,CONS,CONS,CONS,,,,,
efcb93c1-c0f2-4027-a2a7-751951f1f6ac,202608,c71223dc-9eba-44c7-b4e0-c6645fdecaf5,CONS,CONS,CONS,,,,,
7192733f-8f98-40a6-b01c-95286403ef8a,202608,c7317bc5-f2a9-4304-9054-bf64449cec75,CONS,CONS,CONS,,,,,
3d447330-3756-41b5-8625-efea1b67461f,202608,ca2b07d4-1eee-45e7-8208-bfead7d79515,CONS,CONS,CONS,,,,,
2e980923-bdba-415e-907f-6c64ac32f1b3,202608,ca303358-efaf-4c13-99dc-05cf942b56e2,CONS,CONS,CONS,,,,,
4a51aea2-b3d7-4ffa-9e89-eb9c784d6ef7,202608,caaf6d81-d64d-4da6-8374-a2dd11f44c54,CONS,CONS,CONS,,,,,
d736598d-3d20-4ecd-a512-cff3be18306d,202608,cb585ab5-9f68-40fc-8064-6d0d100f4d39,CONS,CONS,CONS,,,,,
f289dfcb-de2b-4bf0-8488-8e8d69407e27,202608,cb8cf432-d0a2-44d7-ada4-f60c7402f192,CONS,CONS,CONS,,,,,
b3e31ebf-cdd3-4330-8674-3b237530497a,202608,cd173d26-acbf-4019-944a-f08e22030569,CONS,CONS,CONS,,,,,
7885709c-86bc-4479-acea-82cba6a83438,202608,ce10bd60-7406-4434-902c-845e8e07b984,CONS,CONS,CONS,,,,,
6b3dcf25-0cd2-4310-8948-75f4c3bede87,202608,ce6bef14-3089-46ae-9430-7f65af014341,CONS,CONS,CONS,,,,,
17c8ec33-91fc-401b-ae72-f9ed8e22ea34,202608,cf974d60-718f-4630-bb43-9966265349af,CONS,CONS,CONS,,,,,
1f51c878-36ee-4b65-ae46-9c37a0984d06,202608,d1526e7b-f093-4d42-aa4a-e37ed5bb29a9,CONS,CONS,CONS,,,,,
3af5fad9-1db8-4578-8d43-5470b26bdfa8,202608,d255527d-38b8-40c6-8bd9-4e903ee249c8,CONS,CONS,CONS,,,,,
00ab3cab-84c3-416b-8478-e9e54c8ea29a,202608,d361af6a-c16b-4c3b-a886-923dffa6be2a,CONS,CONS,CONS,,,,,
1ee4804b-20bd-4c4b-afdd-15adf3fbf1c9,202608,d3760a31-e6ce-4d5e-8ab2-ff5b616d6209,CONS,CONS,CONS,,,,,
e4d07085-b733-4177-ba22-b6e622535a8d,202608,d4a0b3e9-0c64-45bf-b58a-670ddd11ac75,CONS,CONS,CONS,,,,,
d160b810-4d9d-45e2-b04b-b65555f97ccd,202608,d4a3103b-095d-4438-9f87-ee1073aa5510,CONS,CONS,CONS,,,,,
6966111b-216e-44c2-940d-d411892eb063,202608,d4eb93bc-0460-49d6-ab35-88b767ab4357,CONS,CONS,CONS,,,,,
36e2b83a-8329-4e70-9a1a-db46bfcf19f4,202608,d541c910-53ed-4d1c-adf2-0d58f2afb8e0,CONS,CONS,CONS,,,,,
9fdd5a28-bdae-42ae-87ed-3228c5ae58f6,202608,d56d6466-0f62-41e2-a24f-51b483ef5a43,CONS,CONS,CONS,,,,,
0ae4c3e2-d41c-44bd-85e6-07a379225cfa,202608,d64f6120-2d0a-4173-95d3-8e003ee82fdb,CONS,CONS,CONS,,,,,
9029b950-8889-4489-9ede-399b6b492014,202608,d6e8801a-43ad-4e57-9bba-3cce890a8463,CONS,CONS,CONS,,,,,
a46c3141-a607-49b3-a40a-b25f2be7f1b5,202608,d876926a-f494-4a9e-9cbd-f4f07c28a31e,CONS,CONS,CONS,,,,,
cd618d66-c8ec-47a4-9d7b-721cfd2e9f00,202608,d9f93624-6cd3-4ff0-a07f-df6d1cbfdbc3,CONS,CONS,CONS,,,,,
108c3ce3-60d6-4d99-8028-77b66a02156c,202608,dbac46ad-2cbb-4886-a758-4a0dfe986ca3,CONS,CONS,CONS,,,,,
380d50cb-dffb-4b5a-8ed2-0058b80b097b,202608,dbe405d7-c70f-493e-abde-22b35c102a9b,CONS,CONS,CONS,,,,,
b943501e-3e4a-4bfd-a92f-0df0ace3b674,202608,dc59df2f-9898-4315-accb-94170fd20874,CONS,CONS,CONS,,,,,
33b75379-04d0-472d-8ef7-a05873866214,202608,de5616f4-48b0-4092-a52c-2190a2133bb2,CONS,CONS,CONS,,,,,
c0192fcd-3ccd-4942-bb2f-7fda609e226a,202608,de678da1-cdca-455b-999d-6d39e54d7375,CONS,CONS,CONS,,,,,
3b7c0475-c896-487a-8ba4-72979abb3d08,202608,dee560b5-8c65-4bb8-b221-0fbe2a05dfa6,CONS,CONS,CONS,,,,,
004640ea-163e-4577-ae68-27b83b0ca0f4,202608,dfb29128-4e7e-4cfd-9722-fda6846362c6,CONS,CONS,CONS,,,,,
542b583f-9feb-4033-b070-7becbbd3b4ba,202608,e0175d37-278a-43de-a47f-6166de542fa7,CONS,CONS,CONS,,,,,
e6789c71-09af-4ab3-8302-02e29c5b6c82,202608,e0c66cd5-bb93-40f5-a1b4-92b7130ccff2,CONS,CONS,CONS,,,,,
e0cf0d4f-6c3c-4634-996f-6bc97df907cd,202608,e1f71fb4-db4c-46df-b2de-5a4216157f4f,CONS,CONS,CONS,,,,,
4ec9291b-5a6f-47b1-8d61-5215e8648669,202608,e21cf1d0-8597-470f-bf7a-1ccbf34e5a63,CONS,CONS,CONS,,,,,
3b3368bb-653d-4b34-8a89-87e323be5e13,202608,e38fb390-a535-49be-b164-b29475509769,CONS,CONS,CONS,,,,,
be3327c1-b726-4ca8-87a1-00e59b6a4997,202608,e3c22152-cfef-436c-b2c3-bca481aa72f9,CONS,CONS,CONS,,,,,
3561d193-8666-4849-a8b0-8f247c70c8d7,202608,e3c3367f-5399-42ae-b334-35d19cdeaa83,CONS,CONS,CONS,,,,,
44df00ef-0133-4a83-b9b4-088ea412562e,202608,e3fcaf24-9422-4c3f-a215-df3fb2d71c24,CONS,CONS,CONS,,,,,
ea63fad1-f331-4539-9be1-9b9af8a7e9f2,202608,e4733356-49a5-44be-b782-bad37a87289b,CONS,CONS,CONS,,,,,
b0fc4461-5f6d-4300-9ac7-49cd5874f391,202608,e496a48a-f6ac-4113-823f-aed7dc0c0e1b,CONS,CONS,CONS,,,,,
e404b13c-c3e3-4d46-a600-0c9f16d3c2a8,202608,e517c3f6-7c06-4644-91c0-c29bc3da1c30,CONS,CONS,CONS,,,,,
a24b001e-11a3-4fda-9b8d-f5857b6ed27d,202608,e5374e6d-01cf-4dd5-915e-ba4f78ee0826,CONS,CONS,CONS,,,,,
a231e4fa-f484-47d1-bfa1-02e5b522fbad,202608,e6621ccb-5816-482b-b8fa-de8cc02929d1,CONS,CONS,CONS,,,,,
b84dec0e-63ed-460a-a955-9d67c5ae9625,202608,e7916c9d-9652-4387-aa0b-1bd70ff4211b,CONS,CONS,CONS,,,,,
1758cff0-9412-473a-9fee-544a9bc54de0,202608,e830d8cd-c26c-4f76-9a87-314d360c6a05,CONS,CONS,CONS,,,,,
e92a6474-973d-494c-827c-ee15ad0976a1,202608,e8a5cf36-1973-407b-9d60-3516e0431ac8,CONS,CONS,CONS,,,,,
49bb9824-cc45-453a-8266-2efc5c6936f5,202608,e9cf495a-4296-48b3-b552-0c6d8f337758,CONS,CONS,CONS,,,,,
eb7df958-23b3-4ab2-a51f-b36d5c269cc2,202608,e9eaedac-6123-4d7f-b83e-b0ca0cf310ad,CONS,CONS,CONS,,,,,
1ecb229e-4b90-4433-826b-5f8a14020b9e,202608,ea5faec4-eb93-496a-a725-e0bb334adfd6,CONS,CONS,CONS,,,,,
f93deab1-47f9-4f31-9f61-d1c0c39f9624,202608,eb0a7817-f5c6-41c5-8cf1-7054b3605e8d,CONS,CONS,CONS,,,,,
b3930624-08d1-4bff-9dd7-ad26f8494eee,202608,eb83c989-97af-4e43-b022-09a9bad61d52,CONS,CONS,CONS,,,,,
1c4b63a1-e9f0-4cbd-8bc6-ebd9eb320285,202608,eccc4660-8532-4c11-9dfa-a194e63c5a8d,CONS,CONS,CONS,,,,,
f673ecd7-722f-4428-bf17-c7ce16796e73,202608,ed03176e-db42-45f9-babc-5b9d276c284b,CONS,CONS,CONS,,,,,
2b38fc07-ac88-46ac-a6b9-0ebf772291fa,202608,ee7c7bc7-4bc1-4162-9762-3cb5718eb503,CONS,CONS,CONS,,,,,
2d1bcf08-d869-4a99-9265-fd398183bf7d,202608,eefa36c3-6c84-45c1-a3f6-ae99c6f4a7f6,CONS,CONS,CONS,,,,,
ef54c2fe-4cbe-47a0-9eca-90b489086dc7,202608,ef71b0bb-8023-4457-a402-23acfb556612,CONS,CONS,CONS,,,,,
8ce85b03-e7bb-466a-83fa-5a49e57a6621,202608,f098b4c3-ed70-4f5c-84d3-d30b248bf581,CONS,CONS,CONS,,,,,
fdf85829-5358-4d43-b074-4cf09162a914,202608,f0ece2ac-1d5e-45ba-9979-85387fb18ff8,CONS,CONS,CONS,,,,,
f14d84d5-f938-4bb3-b271-a627e2e36c9e,202608,f133b4f8-1525-4a97-8cf5-00d0900af2d2,CONS,CONS,CONS,,,,,
143c513c-e870-4e81-afd4-7c7af00fe5e5,202608,f21d1d86-f821-4a6c-863e-74f943215a4c,CONS,CONS,CONS,,,,,
5bfbd360-df90-4a9d-9a4a-a22bb9f7a28b,202608,f2968145-6712-4faa-a7a7-4b8d511df9e0,CONS,CONS,CONS,,,,,
a43bb0e3-3bb3-4fdd-a670-7222e33c7f8a,202608,f33f902c-34ed-4f13-8322-642cab48cbdb,CONS,CONS,CONS,,,,,
1e88d060-aed5-4ca2-beb8-d0e85dc8e26e,202608,f468c9cf-f8d7-44fe-b0ce-4025eaf611ad,CONS,CONS,CONS,,,,,
aa90bb81-6c14-43ee-b05f-2ffc30a5b77a,202608,f4e3af82-1b9f-4cc3-9bbd-f91ce99e927b,CONS,CONS,CONS,,,,,
8c845657-8d0d-445f-97a4-56d7567923e4,202608,f628f79c-ee20-423c-a8ce-ba63f3a1ebf7,CONS,CONS,CONS,,,,,
9285c855-dfdc-429f-8ecf-e757bbfcc882,202608,f692f315-1d2a-49b8-9fa9-0719480f5a14,CONS,CONS,CONS,,,,,
f5c0509b-31de-43e3-bdd8-ad1af4dffe58,202608,f694df52-cb1b-4156-96a7-f0e22d997b4d,CONS,CONS,CONS,,,,,
577a180a-094e-4b15-be8c-b2c1c9bcc40f,202608,f732e16b-df14-4a2c-affd-279a8fd11295,CONS,CONS,CONS,,,,,
48bc0bba-3766-480f-a6dc-83104f89490a,202608,f78a5ee7-3c7f-4796-bb53-3c73b307f2b1,CONS,CONS,CONS,,,,,
6c379e75-80de-4df4-9902-cdc3a4ed54ee,202608,f8221801-cafc-40fb-b93a-99ee0e5a217f,CONS,CONS,CONS,,,,,
4fa06de0-9ddd-43ee-95df-bfba8b837f32,202608,f8c9d2b3-5db5-4bb7-8b2d-b66101c215a4,CONS,CONS,CONS,,,,,
f238e2a3-61ba-485b-b045-a9bc15d88fa6,202608,fa8952da-1ba5-4c2e-bf45-ac7742d1f6ef,CONS,CONS,CONS,,,,,
d41f7852-6b5f-4726-866b-899c620b6a0b,202608,fac1f1c4-4aad-4be5-a06b-a103464da567,CONS,CONS,CONS,,,,,
af13810b-e67d-4fba-aed4-16f9c8d9fdab,202608,fc77b217-ee42-497d-b10c-13729c069e77,CONS,CONS,CONS,,,,,
3bad7a3e-3099-41d2-a202-992b34a2d835,202608,fdf2d525-2bae-4d7c-9777-129d58f28415,CONS,CONS,CONS,,,,,
fa68b00e-7a1b-4c7d-8e48-22bfb69d4afa,202608,fe52b902-b790-4c4c-9ebb-e02e710bdaf4,CONS,CONS,CONS,,,,,
f0f37f2e-ea14-4b95-bbfd-597b1a3a6632,202608,fed745a9-382f-450d-818f-13a2f491295b,CONS,CONS,CONS,,,,,
17d2bea1-e7fc-4d8a-8fde-5d26cf116e9f,202608,ff58b704-b5be-4b38-8507-3f4d973037aa,CONS,CONS,CONS,,,,,
